Start Time,End Time,Sleep
05:56:00.000,05:56:30.000,N2
05:56:30.000,05:57:00.000,N2
05:57:00.000,05:57:30.000,N2
05:57:30.000,05:58:00.000,N2
05:58:00.000,05:58:30.000,N2
05:58:30.000,05:59:00.000,N2
05:59:00.000,05:59:30.000,N2
05:59:30.000,06:00:00.000,N2
06:00:00.000,06:00:30.000,N2
06:00:30.000,06:01:00.000,N2
06:01:00.000,06:01:30.000,N2
06:01:30.000,06:02:00.000,N2
06:02:00.000,06:02:30.000,N2
06:02:30.000,06:03:00.000,N2
06:03:00.000,06:03:30.000,N2
06:03:30.000,06:04:00.000,N2
06:04:00.000,06:04:30.000,N2
06:04:30.000,06:05:00.000,N2
06:05:00.000,06:05:30.000,N2
06:05:30.000,06:06:00.000,N2
06:06:00.000,06:06:30.000,N2
06:06:30.000,06:07:00.000,N2
06:07:00.000,06:07:30.000,REM
06:07:30.000,06:08:00.000,REM
06:08:00.000,06:08:30.000,REM
06:08:30.000,06:09:00.000,REM
06:09:00.000,06:09:30.000,REM
06:09:30.000,06:10:00.000,REM
06:10:00.000,06:10:30.000,REM
06:10:30.000,06:11:00.000,REM
06:11:00.000,06:11:30.000,REM
06:11:30.000,06:12:00.000,REM
06:12:00.000,06:12:30.000,REM
06:12:30.000,06:13:00.000,REM
06:13:00.000,06:13:30.000,REM
06:13:30.000,06:14:00.000,REM
06:14:00.000,06:14:30.000,REM
06:14:30.000,06:15:00.000,REM
06:15:00.000,06:15:30.000,REM
06:15:30.000,06:16:00.000,REM
06:16:00.000,06:16:30.000,REM
06:16:30.000,06:17:00.000,REM
06:17:00.000,06:17:30.000,REM
06:17:30.000,06:18:00.000,REM
06:18:00.000,06:18:30.000,REM
06:18:30.000,06:19:00.000,REM
06:19:00.000,06:19:30.000,REM
06:19:30.000,06:20:00.000,REM
06:20:00.000,06:20:30.000,REM
06:20:30.000,06:21:00.000,REM
06:21:00.000,06:21:30.000,REM
06:21:30.000,06:22:00.000,REM
06:22:00.000,06:22:30.000,REM
06:22:30.000,06:23:00.000,REM
06:23:00.000,06:23:30.000,REM
06:23:30.000,06:24:00.000,REM
06:24:00.000,06:24:30.000,REM
06:24:30.000,06:25:00.000,N2
06:25:00.000,06:25:30.000,N2
06:25:30.000,06:26:00.000,N2
06:26:00.000,06:26:30.000,N2
06:26:30.000,06:27:00.000,N2
06:27:00.000,06:27:30.000,N2
06:27:30.000,06:28:00.000,N2
06:28:00.000,06:28:30.000,N2
06:28:30.000,06:29:00.000,N2
06:29:00.000,06:29:30.000,N2
06:29:30.000,06:30:00.000,N2
06:30:00.000,06:30:30.000,N2
06:30:30.000,06:31:00.000,N2
06:31:00.000,06:31:30.000,N2
06:31:30.000,06:32:00.000,N2
06:32:00.000,06:32:30.000,N2
06:32:30.000,06:33:00.000,N2
06:33:00.000,06:33:30.000,N2
06:33:30.000,06:34:00.000,N2
06:34:00.000,06:34:30.000,N2
06:34:30.000,06:35:00.000,N2
06:35:00.000,06:35:30.000,N2
06:35:30.000,06:36:00.000,N2
06:36:00.000,06:36:30.000,N2
06:36:30.000,06:37:00.000,N2
06:37:00.000,06:37:30.000,N2
06:37:30.000,06:38:00.000,N2
06:38:00.000,06:38:30.000,N2
06:38:30.000,06:39:00.000,N2
06:39:00.000,06:39:30.000,N2
06:39:30.000,06:40:00.000,N2
06:40:00.000,06:40:30.000,N2
06:40:30.000,06:41:00.000,N2
06:41:00.000,06:41:30.000,N2
06:41:30.000,06:42:00.000,N2
06:42:00.000,06:42:30.000,N2
06:42:30.000,06:43:00.000,N2
06:43:00.000,06:43:30.000,N2
06:43:30.000,06:44:00.000,N2
06:44:00.000,06:44:30.000,N2
06:44:30.000,06:45:00.000,N2
06:45:00.000,06:45:30.000,N2
06:45:30.000,06:46:00.000,N2
06:46:00.000,06:46:30.000,N2
06:46:30.000,06:47:00.000,N2
06:47:00.000,06:47:30.000,N2
06:47:30.000,06:48:00.000,N2
06:48:00.000,06:48:30.000,N2
06:48:30.000,06:49:00.000,N2
06:49:00.000,06:49:30.000,N2
06:49:30.000,06:50:00.000,N2
06:50:00.000,06:50:30.000,N2
06:50:30.000,06:51:00.000,N2
06:51:00.000,06:51:30.000,N2
06:51:30.000,06:52:00.000,N2
06:52:00.000,06:52:30.000,N2
06:52:30.000,06:53:00.000,N2
06:53:00.000,06:53:30.000,N2
06:53:30.000,06:54:00.000,N2
06:54:00.000,06:54:30.000,N2
06:54:30.000,06:55:00.000,N2
06:55:00.000,06:55:30.000,N1
06:55:30.000,06:56:00.000,N1
06:56:00.000,06:56:30.000,N1
06:56:30.000,06:57:00.000,N1
06:57:00.000,06:57:30.000,N2
06:57:30.000,06:58:00.000,N2
06:58:00.000,06:58:30.000,N2
06:58:30.000,06:59:00.000,N2
06:59:00.000,06:59:30.000,N2
06:59:30.000,07:00:00.000,REM
07:00:00.000,07:00:30.000,REM
07:00:30.000,07:01:00.000,REM
07:01:00.000,07:01:30.000,REM
07:01:30.000,07:02:00.000,REM
07:02:00.000,07:02:30.000,REM
07:02:30.000,07:03:00.000,REM
07:03:00.000,07:03:30.000,REM
07:03:30.000,07:04:00.000,REM
07:04:00.000,07:04:30.000,REM
07:04:30.000,07:05:00.000,REM
07:05:00.000,07:05:30.000,REM
07:05:30.000,07:06:00.000,REM
07:06:00.000,07:06:30.000,REM
07:06:30.000,07:07:00.000,REM
07:07:00.000,07:07:30.000,N2
07:07:30.000,07:08:00.000,N2
07:08:00.000,07:08:30.000,N2
07:08:30.000,07:09:00.000,N2
07:09:00.000,07:09:30.000,N2
07:09:30.000,07:10:00.000,N2
07:10:00.000,07:10:30.000,N2
07:10:30.000,07:11:00.000,N2
07:11:00.000,07:11:30.000,N2
07:11:30.000,07:12:00.000,N2
07:12:00.000,07:12:30.000,N2
07:12:30.000,07:13:00.000,N2
07:13:00.000,07:13:30.000,N2
07:13:30.000,07:14:00.000,N2
07:14:00.000,07:14:30.000,N2
07:14:30.000,07:15:00.000,N2
07:15:00.000,07:15:30.000,N2
07:15:30.000,07:16:00.000,N2
07:16:00.000,07:16:30.000,N2
07:16:30.000,07:17:00.000,N2
07:17:00.000,07:17:30.000,N2
07:17:30.000,07:18:00.000,N2
07:18:00.000,07:18:30.000,N2
07:18:30.000,07:19:00.000,N2
07:19:00.000,07:19:30.000,N2
07:19:30.000,07:20:00.000,N2
07:20:00.000,07:20:30.000,N2
07:20:30.000,07:21:00.000,N2
07:21:00.000,07:21:30.000,N2
07:21:30.000,07:22:00.000,N2
07:22:00.000,07:22:30.000,N2
07:22:30.000,07:23:00.000,N2
07:23:00.000,07:23:30.000,N2
07:23:30.000,07:24:00.000,Wake
07:24:00.000,07:24:30.000,Wake
07:24:30.000,07:25:00.000,Wake
07:25:00.000,07:25:30.000,N2
07:25:30.000,07:26:00.000,N2
07:26:00.000,07:26:30.000,N2
07:26:30.000,07:27:00.000,N2
07:27:00.000,07:27:30.000,N2
07:27:30.000,07:28:00.000,N2
07:28:00.000,07:28:30.000,N2
07:28:30.000,07:29:00.000,N2
07:29:00.000,07:29:30.000,N2
07:29:30.000,07:30:00.000,N2
07:30:00.000,07:30:30.000,N2
07:30:30.000,07:31:00.000,Wake
07:31:00.000,07:31:30.000,Wake
07:31:30.000,07:32:00.000,Wake
07:32:00.000,07:32:30.000,Wake
07:32:30.000,07:33:00.000,Wake
07:33:00.000,07:33:30.000,Wake
07:33:30.000,07:34:00.000,Wake
07:34:00.000,07:34:30.000,Wake
07:34:30.000,07:35:00.000,Wake
07:35:00.000,07:35:30.000,Wake
07:35:30.000,07:36:00.000,Wake
07:36:00.000,07:36:30.000,Wake
07:37:00.000,07:37:30.000,Wake
07:37:30.000,07:38:00.000,Wake
07:38:00.000,07:38:30.000,Wake
07:38:30.000,07:39:00.000,Wake
07:39:00.000,07:39:30.000,Wake
07:39:30.000,07:40:00.000,Wake
07:40:00.000,07:40:30.000,Wake
07:40:30.000,07:41:00.000,Wake
07:41:00.000,07:41:30.000,Wake
07:41:30.000,07:42:00.000,Wake
07:42:00.000,07:42:30.000,Wake
07:42:30.000,07:43:00.000,Wake
07:43:00.000,07:43:30.000,Wake
07:43:30.000,07:44:00.000,Wake
07:44:00.000,07:44:30.000,Wake
07:44:30.000,07:45:00.000,Wake
07:45:00.000,07:45:30.000,Wake
07:45:30.000,07:46:00.000,Wake
07:46:00.000,07:46:30.000,Wake
07:46:30.000,07:47:00.000,Wake
07:47:00.000,07:47:30.000,Wake
07:47:30.000,07:48:00.000,Wake
07:48:00.000,07:48:30.000,Wake
07:48:30.000,07:49:00.000,Wake
07:49:00.000,07:49:30.000,Wake
07:49:30.000,07:50:00.000,Wake
07:50:00.000,07:50:30.000,Wake
07:50:30.000,07:51:00.000,Wake
07:51:00.000,07:51:30.000,Wake
07:51:30.000,07:52:00.000,Wake
07:52:00.000,07:52:30.000,Wake
07:52:30.000,07:53:00.000,Wake
07:53:00.000,07:53:30.000,Wake
07:53:30.000,07:54:00.000,Wake
07:54:00.000,07:54:30.000,Wake
07:54:30.000,07:55:00.000,Wake
